x,y,z,S_u,S_v,S_w
0.25,0.45,0.65,1.5593865010950447,-0.24380780819089887,-2.9127409420577153
0.25,0.45,0.7000000000000001,1.116729345377145,-0.6166293041005282,-3.386627611027712
0.25,0.45,0.75,0.6113473557551914,-0.9737859160763594,-3.6623176740369416
0.25,0.45,0.8,0.07346590268771269,-1.3009885735368458,-3.727114524055679
0.25,0.45,0.8500000000000001,-0.4658893987171996,-1.584685771672084,-3.585330850303623
0.25,0.45,0.9,-0.9773971889436721,-1.8129351129551816,-3.25760410948164
0.25,0.45,0.9500000000000001,-1.4357325230498594,-1.9761825777557098,-2.778709966517737
0.25,0.45,1.0,-1.8214365486684563,-2.067882840174042,-2.1940918383240438
0.25,0.5,0.0,-1.5707963267948966,2.093659259891664,2.221441469079183
0.25,0.5,0.05,-1.1848461967492507,2.067882840174042,2.67949459800541
0.25,0.5,0.1,-0.7343354589821387,1.9911882820216555,3.036007299981264
0.25,0.5,0.15000000000000002,-0.2385302983306511,1.8654640599908623,3.2501197651309597
0.25,0.5,0.2,0.2776309911175382,1.693805921682831,3.291099982865086
0.25,0.5,0.25,0.7853981633974478,1.4804406601634044,3.1415926535897936
0.25,0.5,0.30000000000000004,1.2544871169375436,1.2306220362898943,2.7996466167264478
0.25,0.5,0.35000000000000003,1.6555661362773102,0.9505014136825465,2.279314245768226
0.25,0.5,0.4,1.9627186828779948,0.6469762917369993,1.6097540811999451
0.25,0.5,0.45,2.155651716111984,0.3275204662976786,0.8329127675149534
0.25,0.5,0.5,2.221441469079183,4.565757047394517e-16,7.198943987909362e-17
0.25,0.5,0.55,2.1556517161119837,-0.32752046629767817,-0.8329127675149544
0.25,0.5,0.6000000000000001,1.9627186828779948,-0.6469762917369989,-1.6097540811999462
0.25,0.5,0.65,1.6555661362773106,-0.9505014136825458,-2.2793142457682265
0.25,0.5,0.7000000000000001,1.2544871169375436,-1.2306220362898939,-2.7996466167264478
0.25,0.5,0.75,0.7853981633974485,-1.4804406601634035,-3.141592653589793
0.25,0.5,0.8,0.2776309911175384,-1.6938059216828305,-3.291099982865086
0.25,0.5,0.8500000000000001,-0.23853029833065242,-1.8654640599908625,-3.2501197651309592
0.25,0.5,0.9,-0.7343354589821387,-1.9911882820216555,-3.0360072999812644
0.25,0.5,0.9500000000000001,-1.1848461967492507,-2.0678828401740414,-2.67949459800541
0.25,0.5,1.0,-1.5707963267948968,-2.093659259891664,-2.2214414690791835
0.25,0.55,0.0,-1.8214365486684565,2.0678828401740414,2.1940918383240433
0.25,0.55,0.05,-1.43573252304986,1.9761825777557098,2.778709966517738
0.25,0.55,0.1,-0.9773971889436724,1.8129351129551812,3.2576041094816395
0.25,0.55,0.15000000000000002,-0.46588939871719864,1.584685771672083,3.5853308503036243
0.25,0.55,0.2,0.07346590268771203,1.3009885735368458,3.7271145240556796
0.25,0.55,0.25,0.6113473557551908,0.9737859160763593,3.6623176740369416
0.25,0.55,0.30000000000000004,1.1167293453771452,0.6166293041005277,3.3866276110277123
0.25,0.55,0.35000000000000003,1.5593865010950443,0.24380780819089887,2.912740942057716
0.25,0.55,0.4,1.912378492662582,-0.13054163812784636,2.269472601756734
0.25,0.55,0.45,2.1542835601846653,-0.49326754576085025,1.4993679364544776
0.25,0.55,0.5,2.270972082748162,-0.832912767514954,0.6550409325953573
0.25,0.55,0.55,2.256754538054673,-1.1402438374978494,-0.20541535298047886
0.25,0.55,0.6000000000000001,2.114797272845762,-1.4085635181080711,-1.0235107069869969
0.25,0.55,0.65,1.8567688614338695,-1.6337905198359943,-1.7454494529519238
0.25,0.55,0.7000000000000001,1.5017527452046038,-1.814312769745422,-2.326749118065996
0.25,0.55,0.75,1.0745312411481283,-1.9506420418963657,-2.7359499032510675
0.25,0.55,0.8,0.6034051491685706,-2.04491614661742,-2.957067724400762
0.25,0.55,0.8500000000000001,0.11775634583569639,-2.1003084320324032,-2.990566129625974
0.25,0.55,0.9,-0.35441624155880336,-2.1204117872097226,-2.8527665491152807
0.25,0.55,0.9500000000000001,-0.78875623131286,-2.1086649641576094,-2.57376801077772
0.25,0.55,1.0,-1.1663956160730993,-2.0678828401740414,-2.1940918383240438
0.25,0.6000000000000001,0.0,-1.9177772148158136,1.9911882820216555,2.1127163847360357
0.25,0.6000000000000001,0.05,-1.5408700834289557,1.836692415013934,2.8672305580352826
0.25,0.6000000000000001,0.1,-1.0832489721878864,1.5934373694648905,3.5087898123006465
0.25,0.6000000000000001,0.15000000000000002,-0.564355146922602,1.2722169285599174,3.9833885654896064
0.25,0.6000000000000001,0.2,-0.009695421270453308,0.8884230681243646,4.249018371211166
0.25,0.6000000000000001,0.25,0.5510319995352527,0.46093451953272324,4.279670459190073
0.25,0.6000000000000001,0.30000000000000004,1.086238956839289,0.010728990036116937,4.067881829103897
0.25,0.6000000000000001,0.35000000000000003,1.5649656904953981,-0.44065644565111095,3.6255756640994665
0.25,0.6000000000000001,0.4,1.9593837175403699,-0.8726787272481968,2.983111092772798
0.25,0.6000000000000001,0.45,2.2470512316005267,-1.2672175698817252,2.186629975072147
0.25,0.6000000000000001,0.5,2.4127117884521176,-1.6097540811999458,1.2939525834739989
0.25,0.6000000000000001,0.55,2.4494700117837063,-1.8901985172665934,0.36941378488830223
0.25,0.6000000000000001,0.6000000000000001,2.3592370557492033,-2.1033007635380914,-0.5218670201930085
0.25,0.6000000000000001,0.65,2.1524078705060368,-2.248617572112193,-1.3197352763680132
0.25,0.6000000000000001,0.7000000000000001,1.8468052025710504,-2.330053223383713,-1.9742225692122324
0.25,0.6000000000000001,0.75,1.4659946458435695,-2.3550309541406858,-2.4497451665734395
0.25,0.6000000000000001,0.8,1.0371342086753792,-2.3333872501871853,-2.727885879747644
0.25,0.6000000000000001,0.8500000000000001,0.5885650469431228,-2.276106571777528,-2.8085042054683296
0.25,0.6000000000000001,0.9,0.14737306410200834,-2.194027812109605,-2.70908313588298
0.25,0.6000000000000001,0.9500000000000001,-0.2628482034487307,-2.09665448515097,-2.4623929976689234
0.25,0.6000000000000001,1.0,-0.6238246313418154,-1.9911882820216558,-2.112716384736036
0.25,0.65,0.0,-1.8737923289277747,1.8654640599908623,1.9793188420521446
0.25,0.65,0.05,-1.5140162728461393,1.6536321475959734,2.937825438753955
0.25,0.65,0.1,-1.0656306171370735,1.3411633044838078,3.773771309503799
0.25,0.65,0.15000000000000002,-0.5478492200646555,0.9423637397823096,4.421267030291437
0.25,0.65,0.2,0.013848496407810051,0.477351948420933,4.828414330359688
0.25,0.65,0.25,0.5895910283552678,-0.02944478405073947,4.962103503974597
0.25,0.65,0.30000000000000004,1.1474204952538831,-0.5511621563537783,4.811088341997514
0.25,0.65,0.35000000000000003,1.6558200956913756,-1.0605684715378403,4.387041676902225
0.25,0.65,0.4,2.086230702245778,-1.5321433035398515,3.7234893328754284
0.25,0.65,0.45,2.415324251783369,-1.9439761888221545,2.872724948027328
0.25,0.65,0.5,2.6268242536018125,-2.279314245768226,1.9010028273650925
0.25,0.65,0.55,2.7127066121221928,-2.52762193337505,0.8824717080264568
0.25,0.65,0.6000000000000001,2.6736728822564158,-2.6850634974055776,-0.10756707995326598
0.25,0.65,0.65,2.5188573192931454,-2.7543743932206715,-0.9994298335365635
0.25,0.65,0.7000000000000001,2.264801921745378,-2.7441466826423184,-1.735201154611146
0.25,0.65,0.75,1.9338030186399244,-2.6676093578093942,-2.273679523405284
0.25,0.65,0.8,1.551792090100994,-2.5410323054356554,-2.5936514773766968
0.25,0.65,0.8500000000000001,1.145956701618174,-2.381917556399248,-2.6951925830878976
0.25,0.65,0.9,0.742330509324008,-2.207160195853638,-2.5988869494825235
0.25,0.65,0.9500000000000001,0.3635820551807536,-2.031362056108513,-2.343060718076306
0.25,0.65,1.0,0.027210498437317487,-1.8654640599908625,-1.9793188420521448
0.25,0.7000000000000001,0.0,-1.716024795971261,1.6938059216828307,1.7971839004943084
0.25,0.7000000000000001,0.05,-1.3812921723395397,1.4321323737315483,2.980888801755672
0.25,0.7000000000000001,0.1,-0.9504357972634448,1.0647559421842043,4.031058952205296
0.25,0.7000000000000001,0.15000000000000002,-0.4422378999415236,0.6084957486156346,4.867586771457129
0.25,0.7000000000000001,0.2,0.11805807523258871,0.08669331187801665,5.426821992790556
0.25,0.7000000000000001,0.25,0.7006151398567145,-0.4725473031947567,5.667353190863604
0.25,0.7000000000000001,0.30000000000000004,1.2733076169963828,-1.0385448213538861,5.573733181508613
0.25,0.7000000000000001,0.35000000000000003,1.8042527285996748,-1.5804515899717075,5.157791707856724
0.25,0.7000000000000001,0.4,2.2643362019354614,-2.0696685088409867,4.457411827617308
0.25,0.7000000000000001,0.45,2.629499329411262,-2.482042555155542,3.532891393403385
0.25,0.7000000000000001,0.5,2.882577467607838,-2.7996466167264478,2.4612440725797886
0.25,0.7000000000000001,0.55,3.01452272923872,-3.0119818016363995,1.3289927542885136
0.25,0.7000000000000001,0.6000000000000001,3.0249024476672224,-3.116498138786819,0.22415259922235142
0.25,0.7000000000000001,0.65,2.92163415509117,-3.1183951836648918,-0.7718226552796432
0.25,0.7000000000000001,0.7000000000000001,2.719990585151047,-3.0297331033755412,-1.5913566174653035
0.25,0.7000000000000001,0.75,2.440977513733078,-2.8679506096664773,-2.1866284431108767
0.25,0.7000000000000001,0.8,2.1092463572542437,-2.6539422397506467,-2.533456056481227
0.25,0.7000000000000001,0.8500000000000001,1.750746626347015,-2.4098885052409535,-2.632823918474137
0.25,0.7000000000000001,0.9,1.390346416156384,-2.1570543761273457,-2.5099264607417733
0.25,0.7000000000000001,0.9500000000000001,1.0496499015064098,-1.9137723464227183,-2.2108420021007547
0.25,0.7000000000000001,1.0,0.7452192766085272,-1.693805921682831,-1.7971839004943089
0.25,0.75,0.0,-1.4804406601634041,1.480440660163404,1.5707963267948968
0.25,0.75,0.05,-1.1780471737049842,1.178047173704984,2.9854466221806595
0.25,0.75,0.1,-0.7725822752972968,0.772582275297297,4.25546055916955
0.25,0.75,0.15000000000000002,-0.2822029717138337,0.2822029717138337,5.285403611787663
0.25,0.75,0.2,0.26828604556613334,-0.2682860455661331,5.998995461696735
0.25,0.75,0.25,0.8492892679912074,-0.8492892679912074,6.345972648021048
0.25,0.75,0.30000000000000004,1.428719279378765,-1.4287192793787646,6.306526386458504
0.25,0.75,0.35000000000000003,1.9745274012231104,-1.9745274012231104,5.8928930293069435
0.25,0.75,0.4,2.4572333841534753,-2.4572333841534753,5.147950063845231
0.25,0.75,0.45,2.8522214793113583,-2.8522214793113583,4.140960160404778
0.25,0.75,0.5,3.141592653589793,-3.141592653589793,2.960881320326808
0.25,0.75,0.55,3.3154053647042945,-3.315405364704295,1.707895755540671
0.25,0.75,0.6000000000000001,3.3721960304617915,-3.3721960304617915,0.4839808835015842
0.25,0.75,0.65,3.3187393915077665,-3.318739391507767,-0.6165638817896344
0.25,0.75,0.7000000000000001,3.169081653255128,-3.1690816532551285,-1.5157197735150638
0.25,0.75,0.75,2.9429485278828715,-2.942948527882872,-2.1586541282377207
0.25,0.75,0.8,2.663689352037853,-2.6636893520378537,-2.5182707139440073
0.25,0.75,0.8500000000000001,2.355961602044819,-2.3559616020448204,-2.5969796312183497
0.25,0.75,0.9,2.0433831983761106,-2.0433831983761124,-2.4255352665529184
0.25,0.75,0.9500000000000001,1.7463807842677406,-1.7463807842677417,-2.0590788513947857
0.25,0.75,1.0,1.480440660163403,-1.4804406601634046,-1.570796326794897
0.25,0.8,0.0,-1.2084031620014644,1.2306220362898943,1.30573053435567
0.25,0.8,0.05,-0.9448482205550833,0.8977708061532714,2.940397292443786
0.25,0.8,0.1,-0.5720117724261844,0.47237444765873193,4.420547577223575
0.25,0.8,0.15000000000000002,-0.10724740365477703,-0.027319274460352316,5.635658946492403
0.25,0.8,0.2,0.4252709189860333,-0.5768993637312718,6.497024096753843
0.25,0.8,0.25,0.9963901850881829,-1.1475777773260218,6.945689634988108
0.25,0.8,0.30000000000000004,1.574266354276689,-1.7083916034363131,6.957602325555063
0.25,0.8,0.35000000000000003,2.1268890087977024,-2.228620829136413,6.545474439530257
0.25,0.8,0.4,2.624610102869819,-2.6802001272693623,5.757197657554963
0.25,0.8,0.45,3.042444165765929,-3.0399032381636086,4.670969199003665
0.25,0.8,0.5,3.361929620831933,-3.291099982865086,3.387611843365662
0.25,0.8,0.55,3.5723834122467863,-3.4249266379910663,2.0208402413048665
0.25,0.8,0.6000000000000001,3.6714397328156507,-3.440766373001124,0.6864229790681335
0.25,0.8,0.65,3.6648326024908857,-3.346002255627909,-0.5087059318170812
0.25,0.8,0.7000000000000001,3.5654546362983432,-3.155074571590978,-1.476331222297739
0.25,0.8,0.75,3.391793491559903,-2.887940151202386,-2.154883022044668
0.25,0.8,0.8,3.1659064706146958,-2.568087645752928,-2.514647532710532
0.25,0.8,0.8500000000000001,2.9111368502018093,-2.220303800748892,-2.5597717591060354
0.25,0.8,0.9,2.649798545885364,-1.8684077657610985,-2.326888317331912
0.25,0.8,0.9500000000000001,2.401056499599182,-1.5331712676926792,-1.8805187994820707
0.25,0.8,1.0,2.1792086813641967,-1.230622036289895,-1.3057305343556704
0.25,0.8500000000000001,0.0,-0.9421731447456334,0.9505014136825455,1.0085133226894105
0.25,0.8500000000000001,0.05,-0.722999822274091,0.5980667676775633,2.8358606976335965
0.25,0.8500000000000001,0.1,-0.3892253773008798,0.17098671382954345,4.501351975227188
0.25,0.8500000000000001,0.15000000000000002,0.04275844029104037,-0.3136104303524525,5.880957759273004
0.25,0.8500000000000001,0.2,0.5495848296910157,-0.8334935487863194,6.874822949519467
0.25,0.8500000000000001,0.25,1.1027334011540093,-1.3628842417424556,7.416174751984336
0.25,0.8500000000000001,0.30000000000000004,1.6708026124483693,-1.87436186964975,7.477107517795552
0.25,0.8500000000000001,0.35000000000000003,2.22202352567103,-2.3409468720486433,7.070696650886335
0.25,0.8500000000000001,0.4,2.726782610563463,-2.738173225712624,6.249249870149241
0.25,0.8500000000000001,0.45,3.1599210977068117,-3.045961173389169,5.09887854875086
0.25,0.8500000000000001,0.5,3.502600564729536,-3.2501197651309592,3.7309281199817255
0.25,0.8500000000000001,0.55,3.743566842259707,-3.343343533727993,2.2711098586581135
0.25,0.8500000000000001,0.6000000000000001,3.879702804429189,-3.3256154057232616,0.8473971305256494
0.25,0.8500000000000001,0.65,3.9158294473538606,-3.203984095650412,-0.4221340585232163
0.25,0.8500000000000001,0.7000000000000001,3.8637871387369094,-2.9917432961412445,-1.4403390100823743
0.25,0.8500000000000001,0.75,3.740897974912664,-2.707096232027112,-2.1398456044670264
0.25,0.8500000000000001,0.8,3.5679690835476037,-2.371437142479503,-2.4888538969423846
0.25,0.8500000000000001,0.8500000000000001,3.3670397364725977,-2.0074163520352815,-2.4933459159073417
0.25,0.8500000000000001,0.9,3.159098123036566,-1.6369744126315373,-2.195511587495737
0.25,0.8500000000000001,0.9500000000000001,2.9619943814303955,-1.2795315603493285,-1.6685692085278059
0.25,0.8500000000000001,1.0,2.7887549752360914,-0.9505014136825459,-1.008513322689411
0.25,0.9,0.0,-0.7203873589428407,0.646976291736999,0.686463165954717
0.25,0.9,0.05,-0.5500459066556285,0.2859147456296311,2.664497213707824
0.25,0.9,0.1,-0.2608051815579546,-0.12572068606280717,4.477027175143574
0.25,0.9,0.15000000000000002,0.13203963444949962,-0.5729901362256102,5.989305675337499
0.25,0.9,0.2,0.606085472669988,-1.0373978840928233,7.092578244239185
0.25,0.9,0.25,1.1336191093209256,-1.4980802168392335,7.7137618100233825
0.25,0.9,0.30000000000000004,1.6838697268768272,-1.9332420860839736,7.821738907051291
0.25,0.9,0.35000000000000003,2.2255071403489906,-2.3217168419551473,7.42967264549778
0.25,0.9,0.4,2.729153797048559,-2.644510493897638,6.593133837542778
0.25,0.9,0.45,3.169678319230717,-2.8861923284091637,5.404237999362312
0.25,0.9,0.5,3.528060415828428,-3.0360072999812644,3.9823765640433115
0.25,0.9,0.55,3.7926592666155847,-3.0886111085923433,2.4624558009674953
0.25,0.9,0.6000000000000001,3.9597758333384534,-3.0443638321064714,0.9817965256062107
0.25,0.9,0.65,4.033468266810074,-2.9091590219657855,-0.33302564482288854
0.25,0.9,0.7000000000000001,4.024651940296657,-2.6938083318157346,-1.3781182704281911
0.25,0.9,0.75,3.9495845829943335,-2.4130428631475502,-2.0818308626765654
0.25,0.9,0.8,3.8278957909815374,-2.0842275140386555,-2.4110138173995255
0.25,0.9,0.8500000000000001,3.680363134786944,-1.7259103300913352,-2.3733834224153334
0.25,0.9,0.9,3.5266600000165402,-1.356342722352702,-2.0157831025637867
0.25,0.9,0.9500000000000001,3.383300993509274,-0.9921071343505937,-1.4185353189380887
0.25,0.9,1.0,3.2619892051004697,-0.6469762917369993,-0.6864631659547177
0.25,0.9500000000000001,0.0,-0.5739667578032632,0.32752046629767834,0.3475100078335868
0.25,0.9500000000000001,0.05,-0.45570502420224823,-0.03162208813823508,2.4226588516997056
0.25,0.9500000000000001,0.1,-0.21537316771768378,-0.412873030560386,4.333207209278684
0.25,0.9500000000000001,0.15000000000000002,0.13293792841423313,-0.8043190659380415,5.937437357193004
0.25,0.9500000000000001,0.2,0.5679217634790341,-1.192387730413388,7.120714365577105
0.25,0.9500000000000001,0.25,1.0628269498511833,-1.5625666545692039,7.805663377002616
0.25,0.9500000000000001,0.30000000000000004,1.5876860907386774,-1.9002461152794954,7.958796767461301
0.25,0.9500000000000001,0.35000000000000003,2.11179422357787,-2.191616634067831,7.592965790790982
0.25,0.9500000000000001,0.4,2.606205424745434,-2.42454687078655,6.7654170701714005
0.25,0.9500000000000001,0.45,3.0460157240624754,-2.5893675466245965,5.571661061070241
0.25,0.9500000000000001,0.5,3.4122224169992617,-2.67949459800541,4.135765680348084
0.25,0.9500000000000001,0.55,3.6929920157994736,-2.6918385244946044,2.598034022756396
0.25,0.9500000000000001,0.6000000000000001,3.8842273047256586,-2.62696565096973,1.1012767301584057
0.25,0.9500000000000001,0.65,3.9893925516047632,-2.4889989944066557,-0.2229773833820099
0.25,0.9500000000000001,0.7000000000000001,4.0186281645846265,-2.285269515106954,-1.2669873271527692
0.25,0.9500000000000001,0.75,3.987254907823908,-2.025750539962141,-1.9568074610571653
0.25,0.9500000000000001,0.8,3.9138264836333,-1.7223269768942464,-2.258830217885204
0.25,0.9500000000000001,0.8500000000000001,3.8179321321187185,-1.3879648104909366,-2.182240701139216
0.25,0.9500000000000001,0.9,3.717973732447219,-1.0358539779452547,-1.7771634493182362
0.25,0.9500000000000001,0.9500000000000001,3.6291425177110694,-0.6785983798752346,-1.1287062682257076
0.25,0.9500000000000001,1.0,3.561798922544819,-0.3275204662976787,-0.34751000783358743
0.25,1.0,0.0,-0.5228629330967676,2.563908432402387e-16,2.7203913376788835e-16
0.25,1.0,0.05,-0.4586463911670855,-0.34751000783358627,2.1112492116394566
0.25,1.0,0.1,-0.27039425336871803,-0.6864631659547166,4.063825329209683
0.25,1.0,0.15000000000000002,0.029084972578869106,-1.0085133226894112,5.713405596601538
0.25,1.0,0.2,0.4196871886688305,-1.3057305343556698,6.942992319692122
0.25,1.0,0.25,0.8757538300289411,-1.5707963267948963,7.673270300711497
0.25,1.0,0.30000000000000004,1.3682738337431342,-1.7971839004943084,7.869360090477994
0.25,1.0,0.35000000000000003,1.8673385341324127,-1.9793188420521444,7.5433308892181685
0.25,1.0,0.4,2.3446186599947536,-2.112716384736036,6.752249309778996
0.25,1.0,0.45,2.7756320650800568,-2.1940918383240438,5.591973959392185
0.25,1.0,0.5,3.141592653589794,-2.2214414690791835,4.187318519783329
0.25,1.0,0.55,3.4306729976754133,-2.1940918383240438,2.6795574013039816
0.25,1.0,0.6000000000000001,3.6385712434687516,-2.112716384736036,1.212503818307625
0.25,1.0,0.65,3.7683413614975056,-1.979318842052145,-0.08147464925471981
0.25,1.0,0.7000000000000001,3.8295179063229217,-1.7971839004943089,-1.0941364037466714
0.25,1.0,0.75,3.8366351503557485,-1.5707963267948972,-1.7515076600578814
0.25,1.0,0.8,3.807299032034492,-1.3057305343556704,-2.0205041745325447
0.25,1.0,0.8500000000000001,3.760013092560593,-1.0085133226894107,-1.9113999418713514
0.25,1.0,0.9,3.711982310674592,-0.6864631659547172,-1.475920162261688
0.25,1.0,0.9500000000000001,3.6771192891809967,-0.3475100078335871,-0.8011673464487443
0.25,1.0,1.0,3.66445558668656,-5.284299770081271e-16,-9.134217446997399e-16
0.30000000000000004,0.0,0.0,3.8893193888424977,0.0,0.0
0.30000000000000004,0.0,0.05,3.896386727912898,0.39759412514893194,0.7617052633190685
0.30000000000000004,0.0,0.1,3.914736297927051,0.7853981633974482,1.4089570623758652
0.30000000000000004,0.0,0.15000000000000002,3.936143176994812,1.153863092276057,1.839487719849652
0.30000000000000004,0.0,0.2,3.9479733780624215,1.493916082370778,1.9741841154712283
0.30000000000000004,0.0,0.25,3.9346800452389967,1.7971839004943082,1.7657421481235347
0.30000000000000004,0.0,0.30000000000000004,3.8796795892041773,2.0561990864762634,1.2041373158163107
0.30000000000000004,0.0,0.35000000000000003,3.76741538842907,2.2645838268156484,0.31835522838612995
0.30000000000000004,0.0,0.4,3.58539620304187,2.417206997616006,-0.8258057906071254
0.30000000000000004,0.0,0.45,3.3259970708280986,2.510310509884968,-2.1316606729902605
0.30000000000000004,0.0,0.5,2.987832164741555,2.5416018461576297,-3.480724747752726
0.30000000000000004,0.0,0.55,2.57654980122109,2.5103105098849676,-4.744081827362379
0.30000000000000004,0.0,0.6000000000000001,2.1049555428784656,2.417206997616006,-5.794926114952946
0.30000000000000004,0.0,0.65,1.5924347000633532,2.264583826815649,-6.52105214668931
0.30000000000000004,0.0,0.7000000000000001,1.0637141155307697,2.0561990864762634,-6.836068263163126
0.30000000000000004,0.0,0.75,0.5470682018733362,1.7971839004943084,-6.688230293283111
0.30000000000000004,0.0,0.8,0.07212941142729812,1.4939160823707782,-6.066021463508211
0.30000000000000004,0.0,0.8500000000000001,-0.3324967712625704,1.1538630922760562,-4.999919655225786
0.30000000000000004,0.0,0.9,-0.6415915496227207,0.7853981633974485,-3.5601632619699553
0.30000000000000004,0.0,0.9500000000000001,-0.8354371057374199,0.3975941251489322,-1.8507158910530501
0.30000000000000004,0.0,1.0,-0.9014872241009422,3.1124617696913174e-16,-1.461530600879063e-15
0.30000000000000004,0.05,0.0,3.786710541762015,0.12225495507545428,0.39759412514893194
0.30000000000000004,0.05,0.05,3.839330042642257,0.5234808058193205,1.1373508069275085
0.30000000000000004,0.05,0.1,3.9028363049529453,0.9310104093010443,1.7551449310938056
0.30000000000000004,0.05,0.15000000000000002,3.9678924991731255,1.33228340264073,2.151004335845806
0.30000000000000004,0.05,0.2,4.020789847246212,1.7134853496617348,2.247915716030995
0.30000000000000004,0.05,0.25,4.044970283828001,2.060272962319892,2.000305404485997
0.30000000000000004,0.05,0.30000000000000004,4.022927491027066,2.358612489209592,1.3993890293507771
0.30000000000000004,0.05,0.35000000000000003,3.9382933202654824,2.595663131586821,0.4748445056100583
0.30000000000000004,0.05,0.4,3.7778961886337,2.760631084938495,-0.7073754248215223
0.30000000000000004,0.05,0.45,3.533578727194299,2.84552052742394,-2.050894650868263
0.30000000000000004,0.05,0.5,3.2035837481134184,2.845715567708294,-3.4378712501763196
0.30000000000000004,0.05,0.55,2.7933583971125957,2.7603411299375944,-4.740196049664501
0.30000000000000004,0.05,0.6000000000000001,2.315682209647337,2.5923696894261306,-5.8318442845063885
0.30000000000000004,0.05,0.65,1.7900902533470773,2.348462892033508,-6.6011759320635015
0.30000000000000004,0.05,0.7000000000000001,1.2416312251613772,2.0385602959236913,-6.9619815610821565
0.30000000000000004,0.05,0.75,0.6990655636737362,1.6752495624924342,-6.862189552177897
0.30000000000000004,0.05,0.8,0.19266395143469017,1.272971297215875,-6.289375756298851
0.30000000000000004,0.05,0.8500000000000001,-0.24819340791932398,0.8471256155300055,-5.272526109661339
0.30000000000000004,0.05,0.9,-0.5973955860009039,0.41315508239050575,-3.8798662126488654
0.30000000000000004,0.05,0.9500000000000001,-0.834237187604348,-0.014320744079201253,-2.2129539067245543
0.30000000000000004,0.05,1.0,-0.9451132918883032,-0.4222503587915357,-0.3975941251489334
0.30000000000000004,0.1,0.0,3.486767422582889,0.25248896633574724,0.7853981633974482
0.30000000000000004,0.1,0.05,3.5845436157596673,0.646596757322121,1.471380181005372
0.30000000000000004,0.1,0.1,3.6942553095438706,1.0612915631571562,2.032225992289213
0.30000000000000004,0.1,0.15000000000000002,3.8054279433446325,1.4815581847812764,2.3739225021463355
0.30000000000000004,0.1,0.2,3.9032171993112064,1.8895658006843983,2.424406380731126
0.30000000000000004,0.1,0.25,3.9699596243393493,2.2658394564715723,2.1415689708372065
0.30000000000000004,0.1,0.30000000000000004,3.9871008831269448,2.5906625255250044,1.5182933501502944
0.30000000000000004,0.1,0.35000000000000003,3.937307985701546,2.8455852654269926,0.5840079510143128
0.30000000000000004,0.1,0.4,3.80655144137251,3.0149021794893094,-0.5974164427593136
0.30000000000000004,0.1,0.45,3.5859440315715547,3.086961660856375,-1.9332396139258783
0.30000000000000004,0.1,0.5,3.27314474830433,3.0551853292984594,-3.310365952780035
0.30000000000000004,0.1,0.55,2.8731773221921983,2.9187002653440097,-4.605980095402032
0.30000000000000004,0.1,0.6000000000000001,2.3985687045358053,2.6825225424496497,-5.6992737786668215
0.30000000000000004,0.1,0.65,1.8687784292152128,2.3572716766287267,-6.48312327377042
0.30000000000000004,0.1,0.7000000000000001,1.3089585697276815,1.9584388861442323,-6.874577976948821
0.30000000000000004,0.1,0.75,0.7481493060277999,1.5052732107398117,-6.823133397676866
0.30000000000000004,0.1,0.8,0.2170705386996159,1.019384613746217,-6.315974954201578
0.30000000000000004,0.1,0.8500000000000001,-0.254289895163359,0.5231888054248763,-5.379671888593111
0.30000000000000004,0.1,0.9,-0.6390699802454112,0.03833222614791121,-4.078144666307706
0.30000000000000004,0.1,0.9500000000000001,-0.915688275194183,-0.4157638834554077,-2.507090834826451
0.30000000000000004,0.1,1.0,-1.069560424966883,-0.8231141334612968,-0.7853981633974496
0.30000000000000004,0.15000000000000002,0.0,3.012421815508781,0.39740890214530994,1.153863092276057
0.30000000000000004,0.15000000000000002,0.05,3.1538473238379776,0.7730390333772306,1.760619736840857
0.30000000000000004,0.15000000000000002,0.1,3.309675457202763,1.1798838425060003,2.2429856639496677
0.30000000000000004,0.15000000000000002,0.15000000000000002,3.4682961152181093,1.6013132709044724,2.515977612045722
0.30000000000000004,0.15000000000000002,0.2,3.6136966522061424,2.0166516012947615,2.5148565128231
0.30000000000000004,0.15000000000000002,0.25,3.7270412673110895,2.402694673593158,2.202400699974394
0.30000000000000004,0.15000000000000002,0.30000000000000004,3.788628124647339,2.7355515423926207,1.5734686483712932
0.30000000000000004,0.15000000000000002,0.35000000000000003,3.7800298360996942,2.9926408831311404,0.6563819766521117
0.30000000000000004,0.15000000000000002,0.4,3.6862025629898714,3.15465515104852,-0.48902832619827663
0.30000000000000004,0.15000000000000002,0.45,3.4973497655309487,3.2073062910674763,-1.7765413565893828
0.30000000000000004,0.15000000000000002,0.5,3.210348531785198,3.1426856681957394,-3.10134845915159
0.30000000000000004,0.15000000000000002,0.55,2.829587358775945,2.960106051514162,-4.349790069864061
0.30000000000000004,0.15000000000000002,0.6000000000000001,2.367120276110544,2.666341562250254,-5.410086996557831
0.30000000000000004,0.15000000000000002,0.65,1.8421078527821333,2.275237846264023,-6.183025398423329
0.30000000000000004,0.15000000000000002,0.7000000000000001,1.2795845157151449,1.8067239011484952,-6.591555866235682
0.30000000000000004,0.15000000000000002,0.75,0.708657013454502,1.285313247101663,-6.588369752551474
0.30000000000000004,0.15000000000000002,0.8,0.16029439119812472,0.7382300286524621,-6.160710285841682
