x,y,z,u,v,w,p
0.0,0.30000000000000004,0.1,0.0,0.7694208842938134,-0.36327126400268034,0.0
0.0,0.30000000000000004,0.15000000000000002,0.0,0.7208394201673423,-0.5336978408555909,0.0
0.0,0.30000000000000004,0.2,0.0,0.6545084971874737,-0.6909830056250524,0.0
0.0,0.30000000000000004,0.25,0.0,0.5720614028176844,-0.8312538755549066,0.0
0.0,0.30000000000000004,0.30000000000000004,0.0,0.4755282581475767,-0.9510565162951534,0.0
0.0,0.30000000000000004,0.35000000000000003,0.0,0.36728602957406853,-1.0474409892285985,0.0
0.0,0.30000000000000004,0.4,0.0,0.25000000000000006,-1.1180339887498947,0.0
0.0,0.30000000000000004,0.45,0.0,0.1265581407235004,-1.1610972809260942,0.0
0.0,0.30000000000000004,0.5,0.0,4.9536367583092156e-17,-1.175570504584946,0.0
0.0,0.30000000000000004,0.55,-0.0,-0.1265581407235005,-1.161097280926094,0.0
0.0,0.30000000000000004,0.6000000000000001,-0.0,-0.2500000000000001,-1.1180339887498947,0.0
0.0,0.30000000000000004,0.65,-0.0,-0.3672860295740684,-1.0474409892285985,0.0
0.0,0.30000000000000004,0.7000000000000001,-0.0,-0.4755282581475767,-0.9510565162951534,0.0
0.0,0.30000000000000004,0.75,-0.0,-0.5720614028176843,-0.8312538755549068,0.0
0.0,0.30000000000000004,0.8,-0.0,-0.6545084971874736,-0.6909830056250525,0.0
0.0,0.30000000000000004,0.8500000000000001,-0.0,-0.7208394201673424,-0.5336978408555905,0.0
0.0,0.30000000000000004,0.9,-0.0,-0.7694208842938134,-0.36327126400268045,0.0
0.0,0.30000000000000004,0.9500000000000001,-0.0,-0.7990566526874576,-0.18389974300182044,0.0
0.0,0.30000000000000004,1.0,-0.0,-0.8090169943749475,-1.439611109280903e-16,0.0
0.0,0.35000000000000003,0.0,0.0,0.8910065241883678,-0.0,0.0
0.0,0.35000000000000003,0.05,0.0,0.8800367553350504,-0.14203952192020616,0.0
0.0,0.35000000000000003,0.1,0.0,0.8473975608908425,-0.2805815594085902,0.0
0.0,0.35000000000000003,0.15000000000000002,0.0,0.7938926261462366,-0.4122147477075269,0.0
0.0,0.35000000000000003,0.2,0.0,0.7208394201673423,-0.5336978408555909,0.0
0.0,0.35000000000000003,0.25,0.0,0.6300367553350504,-0.6420395219202061,0.0
0.0,0.35000000000000003,0.30000000000000004,0.0,0.5237204946142993,-0.7345720591481371,0.0
0.0,0.35000000000000003,0.35000000000000003,0.0,0.40450849718747367,-0.8090169943749473,0.0
0.0,0.35000000000000003,0.4,0.0,0.2753361580731583,-0.8635412462267784,0.0
0.0,0.35000000000000003,0.45,0.0,0.1393841289587629,-0.8968022466674206,0.0
0.0,0.35000000000000003,0.5,0.0,5.4556612540913346e-17,-0.9079809994790936,0.0
0.0,0.35000000000000003,0.55,-0.0,-0.13938412895876298,-0.8968022466674205,0.0
0.0,0.35000000000000003,0.6000000000000001,-0.0,-0.2753361580731584,-0.8635412462267784,0.0
0.0,0.35000000000000003,0.65,-0.0,-0.4045084971874736,-0.8090169943749475,0.0
0.0,0.35000000000000003,0.7000000000000001,-0.0,-0.5237204946142993,-0.7345720591481371,0.0
0.0,0.35000000000000003,0.75,-0.0,-0.6300367553350504,-0.6420395219202062,0.0
0.0,0.35000000000000003,0.8,-0.0,-0.7208394201673421,-0.533697840855591,0.0
0.0,0.35000000000000003,0.8500000000000001,-0.0,-0.7938926261462367,-0.4122147477075266,0.0
0.0,0.35000000000000003,0.9,-0.0,-0.8473975608908425,-0.2805815594085903,0.0
0.0,0.35000000000000003,0.9500000000000001,-0.0,-0.8800367553350503,-0.14203952192020625,0.0
0.0,0.35000000000000003,1.0,-0.0,-0.8910065241883678,-1.1119193011120906e-16,0.0
0.0,0.4,0.0,0.0,0.9510565162951535,-0.0,0.0
0.0,0.4,0.05,0.0,0.9393474323917528,-0.09668181640676987,0.0
0.0,0.4,0.1,0.0,0.9045084971874736,-0.19098300562505258,0.0
0.0,0.4,0.15000000000000002,0.0,0.8473975608908426,-0.28058155940859025,0.0
0.0,0.4,0.2,0.0,0.7694208842938134,-0.3632712640026805,0.0
0.0,0.4,0.25,0.0,0.6724985119639574,-0.4370160244488211,0.0
0.0,0.4,0.30000000000000004,0.0,0.5590169943749473,-0.5000000000000001,0.0
0.0,0.4,0.35000000000000003,0.0,0.4317706231133892,-0.5506723161463166,0.0
0.0,0.4,0.4,0.0,0.29389262614623657,-0.5877852522924731,0.0
0.0,0.4,0.45,0.0,0.148778017349658,-0.6104249647797777,0.0
0.0,0.4,0.5,0.0,5.823349263496101e-17,-0.6180339887498949,0.0
0.0,0.4,0.55,-0.0,-0.14877801734965812,-0.6104249647797777,0.0
