x,y,u,v,p
0.5,0.04,0.9921147013144779,-7.674193708397551e-18,0.12533323356430426
0.52,0.04,0.9901569895784802,0.007869738849791445,0.125085917057519
0.54,0.04,0.9842915805643155,0.01570841943568446,0.1243449435824274
0.56,0.04,0.9745416223617125,0.02348510606655902,0.12311323742281703
0.58,0.04,0.9609455936013648,0.0311691077131132,0.12139565956018687
0.6,0.04,0.9435571515973542,0.03873009913133457,0.11919898848967403
0.62,0.04,0.9224449205862474,0.046138240542383774,0.11653189346843025
0.64,0.04,0.8976922208985844,0.05336429539656926,0.1134049003020246
0.66,0.04,0.8693967401315993,0.06037974575665202,0.10983034980389758
0.68,0.04,0.8376701476209043,0.06715690484511519,0.10582234909180853
0.7000000000000001,0.04,0.8026376537326376,0.07366902631122603,0.10139671591348672
0.72,0.04,0.7644375157153519,0.07989040978666322,0.09657091622120746
0.74,0.04,0.7232204920618185,0.08579650231312887,0.09136399524165804
0.76,0.04,0.6791492475341314,0.09136399524165803,0.08579650231312888
0.78,0.04,0.6323977112002043,0.09657091622120745,0.07989040978666323
0.8,0.04,0.5831503900152021,0.1013967159134867,0.07366902631122606
0.8200000000000001,0.04,0.5316016406568812,0.10582234909180854,0.06715690484511516
0.84,0.04,0.4779549024885759,0.10983034980389757,0.06037974575665204
0.86,0.04,0.4224218946769723,0.11340490030202459,0.05336429539656928
0.88,0.04,0.36522178063328525,0.11653189346843025,0.046138240542383795
0.9,0.04,0.30658030307539874,0.11919898848967402,0.03873009913133459
0.92,0.04,0.24672889312449114,0.12139565956018686,0.031169107713113223
0.9400000000000001,0.04,0.18590375695213035,0.12311323742281705,0.02348510606655899
0.96,0.04,0.12434494358242769,0.1243449435824274,0.01570841943568448
0.98,0.04,0.062295397528205836,0.125085917057519,0.007869738849791467
1.0,0.04,1.2149499669502995e-16,0.12533323356430426,1.5348387416795102e-17
0.0,0.06,0.0,-0.1873813145857246,0.0
0.02,0.06,0.061678326800275275,-0.1870115603645795,0.011765770092923353
0.04,0.06,0.12311323742281705,-0.18590375695213038,0.023485106066558993
0.06,0.06,0.18406227634233896,-0.18406227634233896,0.035111757055874285
0.08,0.06,0.24428490554719304,-0.1814943860178796,0.04659983798112601
0.1,0.06,0.30354345383300974,-0.17821022026870548,0.057904010635307104
0.12,0.06,0.3616040547823606,-0.17422274019663597,0.06897966261333678
0.14,0.06,0.41823756972866405,-0.16954768256380914,0.07978308337684185
0.16,0.06,0.47322049206181865,-0.16420349768687112,0.09027163675968217
0.18,0.06,0.5263358293066833,-0.15821127662200532,0.10040392923341993
0.2,0.06,0.5773739594932421,-0.15159466792816942,0.11013997326866541
0.22,0.06,0.6261334584387522,-0.14437978433703696,0.1194413451475869
0.24,0.06,0.672421894676972,-0.1365950996979754,0.12827133660477094
0.26,0.06,0.7160565888972442,-0.12827133660477094,0.1365950996979754
